strategy,replicate_id,simulation_seed,extinct_before_day90,extinction_time,total_deaths,total_infected,total_vaccines
comm_base_60,496,2026073496,0,nan,169,389,60000
no_vax_base_ops,497,2026073497,0,nan,1437,3139,0
no_vax_enh_ops,497,2026073497,0,nan,232,486,0
comm_base_40,497,2026073497,0,nan,425,980,40000
comm_base_60,497,2026073497,0,nan,256,624,60000
no_vax_base_ops,498,2026073498,0,nan,780,1682,0
no_vax_enh_ops,498,2026073498,0,nan,167,362,0
comm_base_40,498,2026073498,0,nan,256,623,40000
comm_base_60,498,2026073498,0,nan,125,340,60000
no_vax_base_ops,499,2026073499,0,nan,1238,2825,0
no_vax_enh_ops,499,2026073499,0,nan,235,509,0
comm_base_40,499,2026073499,0,nan,382,944,40000
comm_base_60,499,2026073499,0,nan,232,575,60000
