strategy,horizon,replicate_id,simulation_seed,cases,deaths,doses
vax_enh_ops,180,265,2026080665,373.0,177.0,17024
comm_base_40,180,265,2026080665,558.0,247.0,40000
comm_base_60,180,265,2026080665,398.99999999999994,178.0,60000
no_vax_base_ops,90,266,2026080666,1883.0,844.0,0
no_vax_enh_ops,90,266,2026080666,219.0,99.0,0
vax_base_ops,90,266,2026080666,1147.0,513.0,7508
vax_enh_ops,90,266,2026080666,217.0,96.0,8320
comm_base_40,90,266,2026080666,567.0,245.0,40000
comm_base_60,90,266,2026080666,386.0,155.0,60000
no_vax_base_ops,180,266,2026080666,6494.999999999999,2924.0,0
no_vax_enh_ops,180,266,2026080666,228.0,103.99999999999999,0
vax_base_ops,180,266,2026080666,1970.9999999999998,851.0,16315
vax_enh_ops,180,266,2026080666,217.0,96.0,17316
comm_base_40,180,266,2026080666,673.0,288.0,40000
comm_base_60,180,266,2026080666,391.0,158.0,60000
no_vax_base_ops,90,268,2026080668,1340.0,631.0,0
no_vax_enh_ops,90,268,2026080668,312.0,140.0,0
vax_base_ops,90,268,2026080668,1039.0,466.0,8085
vax_enh_ops,90,268,2026080668,263.0,117.0,7865
comm_base_40,90,268,2026080668,549.0,235.0,40000
comm_base_60,90,268,2026080668,439.0,175.0,60000
no_vax_base_ops,180,268,2026080668,3662.0,1689.9999999999998,0
no_vax_enh_ops,180,268,2026080668,312.0,140.0,0
vax_base_ops,180,268,2026080668,1960.0,865.0,16872
vax_enh_ops,180,268,2026080668,263.0,117.0,16836
comm_base_40,180,268,2026080668,660.0,289.0,40000
comm_base_60,180,268,2026080668,466.99999999999994,190.0,60000
no_vax_base_ops,90,269,2026080669,1269.0,568.0,0
no_vax_enh_ops,90,269,2026080669,218.0,103.99999999999999,0
vax_base_ops,90,269,2026080669,1147.0,510.00000000000006,7024
vax_enh_ops,90,269,2026080669,197.0,88.0,8153
comm_base_40,90,269,2026080669,635.0,270.0,40000
comm_base_60,90,269,2026080669,427.00000000000006,176.0,60000
no_vax_base_ops,180,269,2026080669,3327.0,1525.0,0
no_vax_enh_ops,180,269,2026080669,231.0,111.00000000000001,0
vax_base_ops,180,269,2026080669,2270.0,1001.0,15789
vax_enh_ops,180,269,2026080669,197.0,88.0,17135
comm_base_40,180,269,2026080669,806.0,349.0,40000
comm_base_60,180,269,2026080669,460.0,193.0,60000
no_vax_base_ops,90,267,2026080667,1835.0000000000002,827.0,0
no_vax_enh_ops,90,267,2026080667,354.0,152.0,0
vax_base_ops,90,267,2026080667,1782.0,790.0000000000001,6852
vax_enh_ops,90,267,2026080667,407.0,175.0,8083
comm_base_40,90,267,2026080667,771.0,329.0,40000
comm_base_60,90,267,2026080667,583.0,238.00000000000003,60000
no_vax_base_ops,180,267,2026080667,6904.0,3121.0,0
no_vax_enh_ops,180,267,2026080667,356.0,153.0,0
vax_base_ops,180,267,2026080667,3369.0,1468.0,15500
vax_enh_ops,180,267,2026080667,419.0,181.0,16998
comm_base_40,180,267,2026080667,1018.9999999999999,429.00000000000006,40000
comm_base_60,180,267,2026080667,657.0,267.0,60000
no_vax_base_ops,90,270,2026080670,2007.0,881.0,0
no_vax_enh_ops,90,270,2026080670,424.0,174.0,0
vax_base_ops,90,270,2026080670,1418.0,595.0,7367
vax_enh_ops,90,270,2026080670,362.0,144.0,8260
comm_base_40,90,270,2026080670,661.0,250.0,40000
comm_base_60,90,270,2026080670,363.0,133.0,60000
no_vax_base_ops,180,270,2026080670,6698.0,3019.0,0
no_vax_enh_ops,180,270,2026080670,434.0,178.0,0
vax_base_ops,180,270,2026080670,2509.0,1083.0,16115
vax_enh_ops,180,270,2026080670,362.0,144.0,17146
comm_base_40,180,270,2026080670,1100.0,426.0,40000
comm_base_60,180,270,2026080670,383.0,143.0,60000
no_vax_base_ops,90,271,2026080671,1842.9999999999998,848.9999999999999,0
no_vax_enh_ops,90,271,2026080671,274.0,122.0,0
vax_base_ops,90,271,2026080671,1460.0,657.0,7407
vax_enh_ops,90,271,2026080671,266.0,116.0,8133
comm_base_40,90,271,2026080671,789.0,312.0,40000
comm_base_60,90,271,2026080671,558.0,206.99999999999997,60000
no_vax_base_ops,180,271,2026080671,5977.0,2681.0,0
no_vax_enh_ops,180,271,2026080671,281.0,124.0,0
vax_base_ops,180,271,2026080671,2676.0,1176.0,16117
vax_enh_ops,180,271,2026080671,274.0,118.0,17091
comm_base_40,180,271,2026080671,949.0,387.0,40000
comm_base_60,180,271,2026080671,566.0,212.0,60000
no_vax_base_ops,90,273,2026080673,2070.0,946.9999999999999,0
no_vax_enh_ops,90,273,2026080673,234.0,114.0,0
vax_base_ops,90,273,2026080673,1320.0,596.0,7119
vax_enh_ops,90,273,2026080673,229.0,110.0,7806
comm_base_40,90,273,2026080673,518.0,227.0,40000
comm_base_60,90,273,2026080673,310.0,140.0,60000
no_vax_base_ops,180,273,2026080673,7255.0,3292.0,0
no_vax_enh_ops,180,273,2026080673,280.0,141.0,0
vax_base_ops,180,273,2026080673,2427.0,1059.0,15864
vax_enh_ops,180,273,2026080673,231.0,111.00000000000001,16779
comm_base_40,180,273,2026080673,616.0,265.0,40000
comm_base_60,180,273,2026080673,348.0,155.0,60000
no_vax_base_ops,90,275,2026080675,1536.0,714.0,0
no_vax_enh_ops,90,275,2026080675,264.0,106.0,0
vax_base_ops,90,275,2026080675,1122.0,500.99999999999994,7331
vax_enh_ops,90,275,2026080675,238.00000000000003,95.0,7907
comm_base_40,90,275,2026080675,498.0,206.00000000000003,40000
comm_base_60,90,275,2026080675,318.0,111.99999999999999,60000
no_vax_base_ops,180,275,2026080675,4416.0,2027.0,0
no_vax_enh_ops,180,275,2026080675,264.0,106.0,0
vax_base_ops,180,275,2026080675,2320.0,1031.0,16058
vax_enh_ops,180,275,2026080675,240.99999999999997,97.0,16884
comm_base_40,180,275,2026080675,625.0,262.0,40000
comm_base_60,180,275,2026080675,337.0,119.00000000000001,60000
no_vax_base_ops,90,272,2026080672,1628.0,732.0,0
no_vax_enh_ops,90,272,2026080672,479.99999999999994,221.00000000000003,0
vax_base_ops,90,272,2026080672,1131.0,492.0,7582
vax_enh_ops,90,272,2026080672,398.99999999999994,182.0,8025
comm_base_40,90,272,2026080672,596.0,251.0,40000
comm_base_60,90,272,2026080672,369.0,145.0,60000
no_vax_base_ops,180,272,2026080672,5941.0,2701.0,0
no_vax_enh_ops,180,272,2026080672,520.0,237.00000000000003,0
vax_base_ops,180,272,2026080672,1797.0,775.0,16365
vax_enh_ops,180,272,2026080672,400.0,182.0,16987
comm_base_40,180,272,2026080672,689.0,289.0,40000
comm_base_60,180,272,2026080672,395.00000000000006,157.0,60000
no_vax_base_ops,90,276,2026080676,2521.0,1165.0,0
no_vax_enh_ops,90,276,2026080676,297.0,125.0,0
vax_base_ops,90,276,2026080676,1965.0,876.0,7007
vax_enh_ops,90,276,2026080676,347.0,143.0,8263
comm_base_40,90,276,2026080676,702.0,279.0,40000
comm_base_60,90,276,2026080676,512.0,192.0,60000
no_vax_base_ops,180,276,2026080676,8649.0,3961.0,0
no_vax_enh_ops,180,276,2026080676,310.0,130.0,0
vax_base_ops,180,276,2026080676,4007.9999999999995,1797.0,15571
vax_enh_ops,180,276,2026080676,350.0,143.0,17223
comm_base_40,180,276,2026080676,827.0,336.0,40000
comm_base_60,180,276,2026080676,544.0,200.0,60000
no_vax_base_ops,90,274,2026080674,2399.0,1127.0,0
no_vax_enh_ops,90,274,2026080674,393.00000000000006,175.0,0
vax_base_ops,90,274,2026080674,2277.0,1044.0,7114
vax_enh_ops,90,274,2026080674,368.0,160.0,8257
comm_base_40,90,274,2026080674,738.0,319.0,40000
comm_base_60,90,274,2026080674,479.99999999999994,198.0,60000
no_vax_base_ops,180,274,2026080674,8367.0,3796.9999999999995,0
no_vax_enh_ops,180,274,2026080674,394.0,175.0,0
vax_base_ops,180,274,2026080674,4470.0,1956.0,15625
vax_enh_ops,180,274,2026080674,368.0,160.0,17193
comm_base_40,180,274,2026080674,880.0,375.0,40000
comm_base_60,180,274,2026080674,537.0,222.00000000000003,60000
no_vax_base_ops,90,278,2026080678,1842.9999999999998,809.0,0
no_vax_enh_ops,90,278,2026080678,238.00000000000003,111.99999999999999,0
vax_base_ops,90,278,2026080678,1171.0,500.99999999999994,7963
vax_enh_ops,90,278,2026080678,203.0,93.0,8259
comm_base_40,90,278,2026080678,537.0,213.0,40000
comm_base_60,90,278,2026080678,469.0,182.0,60000
no_vax_base_ops,180,278,2026080678,6340.999999999999,2893.0,0
no_vax_enh_ops,180,278,2026080678,240.99999999999997,112.99999999999999,0
vax_base_ops,180,278,2026080678,2183.0,933.0,16761
vax_enh_ops,180,278,2026080678,203.0,93.0,17255
comm_base_40,180,278,2026080678,695.0,276.0,40000
comm_base_60,180,278,2026080678,494.0,189.0,60000
no_vax_base_ops,90,277,2026080677,2215.0,1044.0,0
no_vax_enh_ops,90,277,2026080677,359.0,177.0,0
vax_base_ops,90,277,2026080677,1927.9999999999998,889.0,6849
vax_enh_ops,90,277,2026080677,440.0,210.0,7975
comm_base_40,90,277,2026080677,781.0,345.0,40000
comm_base_60,90,277,2026080677,731.0,312.0,60000
no_vax_base_ops,180,277,2026080677,7020.0,3200.9999999999995,0
no_vax_enh_ops,180,277,2026080677,361.0,178.0,0
vax_base_ops,180,277,2026080677,3647.0000000000005,1654.9999999999998,15402
vax_enh_ops,180,277,2026080677,442.00000000000006,211.0,16899
comm_base_40,180,277,2026080677,946.0,421.0,40000
comm_base_60,180,277,2026080677,780.0,328.0,60000
no_vax_base_ops,90,281,2026080681,1697.0,766.0,0
no_vax_enh_ops,90,281,2026080681,207.99999999999997,94.0,0
vax_base_ops,90,281,2026080681,1637.0,717.0,6914
vax_enh_ops,90,281,2026080681,184.0,79.0,8193
comm_base_40,90,281,2026080681,608.0,256.0,40000
comm_base_60,90,281,2026080681,358.0,138.0,60000
no_vax_base_ops,180,281,2026080681,5278.0,2379.0,0
no_vax_enh_ops,180,281,2026080681,216.0,98.0,0
vax_base_ops,180,281,2026080681,3433.0,1489.0,15545
vax_enh_ops,180,281,2026080681,184.0,79.0,16589
comm_base_40,180,281,2026080681,754.0,318.0,40000
comm_base_60,180,281,2026080681,371.0,144.0,60000
no_vax_base_ops,90,279,2026080679,1887.0000000000002,856.0,0
no_vax_enh_ops,90,279,2026080679,277.0,125.0,0
vax_base_ops,90,279,2026080679,1404.0,619.0,7454
vax_enh_ops,90,279,2026080679,286.0,123.0,8205
comm_base_40,90,279,2026080679,721.0,314.0,40000
comm_base_60,90,279,2026080679,447.99999999999994,182.0,60000
no_vax_base_ops,180,279,2026080679,6522.0,2981.0,0
no_vax_enh_ops,180,279,2026080679,285.0,129.0,0
vax_base_ops,180,279,2026080679,2616.0,1123.0,16155
vax_enh_ops,180,279,2026080679,286.0,123.0,17172
comm_base_40,180,279,2026080679,822.0,353.0,40000
comm_base_60,180,279,2026080679,481.99999999999994,200.0,60000
no_vax_base_ops,90,280,2026080680,2599.0,1193.0,0
no_vax_enh_ops,90,280,2026080680,341.0,159.0,0
vax_base_ops,90,280,2026080680,1093.0,483.99999999999994,8008
vax_enh_ops,90,280,2026080680,254.00000000000003,112.99999999999999,8251
comm_base_40,90,280,2026080680,552.0,236.0,40000
comm_base_60,90,280,2026080680,392.0,163.0,60000
no_vax_base_ops,180,280,2026080680,9293.0,4230.0,0
no_vax_enh_ops,180,280,2026080680,345.0,160.0,0
vax_base_ops,180,280,2026080680,1784.0000000000002,783.0,16818
vax_enh_ops,180,280,2026080680,254.00000000000003,112.99999999999999,17234
comm_base_40,180,280,2026080680,929.0,393.00000000000006,40000
comm_base_60,180,280,2026080680,451.0,184.0,60000
no_vax_base_ops,90,282,2026080682,1695.0,750.0,0
no_vax_enh_ops,90,282,2026080682,238.00000000000003,100.0,0
vax_base_ops,90,282,2026080682,927.0,398.0,7735
vax_enh_ops,90,282,2026080682,206.99999999999997,86.0,8061
comm_base_40,90,282,2026080682,650.0,267.0,40000
comm_base_60,90,282,2026080682,288.0,116.0,60000
no_vax_base_ops,180,282,2026080682,7663.0,3463.9999999999995,0
no_vax_enh_ops,180,282,2026080682,239.00000000000003,101.0,0
vax_base_ops,180,282,2026080682,1559.0,667.0,14742
vax_enh_ops,180,282,2026080682,206.99999999999997,86.0,17033
comm_base_40,180,282,2026080682,927.0,382.0,40000
comm_base_60,180,282,2026080682,295.0,119.00000000000001,60000
no_vax_base_ops,90,284,2026080684,1876.9999999999998,888.0000000000001,0
no_vax_enh_ops,90,284,2026080684,221.00000000000003,110.0,0
vax_base_ops,90,284,2026080684,1857.0,864.0,6544
vax_enh_ops,90,284,2026080684,173.0,82.0,8029
comm_base_40,90,284,2026080684,593.0,268.0,40000
comm_base_60,90,284,2026080684,439.0,183.0,60000
no_vax_base_ops,180,284,2026080684,6299.0,2831.0,0
no_vax_enh_ops,180,284,2026080684,239.00000000000003,117.0,0
vax_base_ops,180,284,2026080684,3545.0000000000005,1565.0,15074
vax_enh_ops,180,284,2026080684,173.0,82.0,17021
comm_base_40,180,284,2026080684,657.0,297.0,40000
comm_base_60,180,284,2026080684,475.0,198.0,60000
no_vax_base_ops,90,283,2026080683,1535.0,694.0,0
no_vax_enh_ops,90,283,2026080683,349.0,163.0,0
vax_base_ops,90,283,2026080683,1399.0,615.0,7340
vax_enh_ops,90,283,2026080683,325.0,152.0,7893
comm_base_40,90,283,2026080683,664.0,272.0,40000
comm_base_60,90,283,2026080683,300.0,130.0,60000
no_vax_base_ops,180,283,2026080683,4919.0,2234.0,0
no_vax_enh_ops,180,283,2026080683,349.0,163.0,0
vax_base_ops,180,283,2026080683,2746.0,1194.0,16063
vax_enh_ops,180,283,2026080683,329.0,155.0,16794
comm_base_40,180,283,2026080683,812.0,331.0,40000
comm_base_60,180,283,2026080683,328.0,142.0,60000
no_vax_base_ops,90,285,2026080685,2040.0000000000002,886.0,0
no_vax_enh_ops,90,285,2026080685,284.0,111.99999999999999,0
vax_base_ops,90,285,2026080685,1448.0,610.0,6794
vax_enh_ops,90,285,2026080685,254.00000000000003,97.0,8232
comm_base_40,90,285,2026080685,834.0,312.0,40000
comm_base_60,90,285,2026080685,419.0,153.0,60000
no_vax_base_ops,180,285,2026080685,6820.0,3112.0,0
no_vax_enh_ops,180,285,2026080685,284.0,111.99999999999999,0
vax_base_ops,180,285,2026080685,3220.0,1347.0,15523
vax_enh_ops,180,285,2026080685,254.00000000000003,97.0,17182
comm_base_40,180,285,2026080685,1065.0,413.99999999999994,40000
comm_base_60,180,285,2026080685,510.00000000000006,184.0,60000
no_vax_base_ops,90,286,2026080686,1503.0,692.0,0
no_vax_enh_ops,90,286,2026080686,227.0,95.0,0
vax_base_ops,90,286,2026080686,1534.0,695.0,7587
vax_enh_ops,90,286,2026080686,227.0,94.0,8086
comm_base_40,90,286,2026080686,518.0,213.0,40000
comm_base_60,90,286,2026080686,364.0,132.0,60000
no_vax_base_ops,180,286,2026080686,5099.0,2380.0,0
no_vax_enh_ops,180,286,2026080686,227.0,95.0,0
vax_base_ops,180,286,2026080686,3706.0000000000005,1671.0,16241
vax_enh_ops,180,286,2026080686,227.0,94.0,17001
comm_base_40,180,286,2026080686,632.0,263.0,40000
comm_base_60,180,286,2026080686,396.99999999999994,146.0,60000
no_vax_base_ops,90,288,2026080688,1922.0,884.0000000000001,0
no_vax_enh_ops,90,288,2026080688,417.99999999999994,205.00000000000003,0
vax_base_ops,90,288,2026080688,1399.0,634.0,7159
vax_enh_ops,90,288,2026080688,283.0,139.0,7938
comm_base_40,90,288,2026080688,690.0,300.0,40000
comm_base_60,90,288,2026080688,518.0,227.0,60000
no_vax_base_ops,180,288,2026080688,6292.0,2929.0,0
no_vax_enh_ops,180,288,2026080688,427.00000000000006,211.0,0
vax_base_ops,180,288,2026080688,2623.0,1183.0,15890
vax_enh_ops,180,288,2026080688,283.0,139.0,16906
comm_base_40,180,288,2026080688,786.0000000000001,346.0,40000
comm_base_60,180,288,2026080688,558.0,239.00000000000003,60000
no_vax_base_ops,90,287,2026080687,2286.0,1039.0,0
no_vax_enh_ops,90,287,2026080687,391.0,184.0,0
vax_base_ops,90,287,2026080687,2060.0,910.0,7291
vax_enh_ops,90,287,2026080687,334.0,158.0,7992
comm_base_40,90,287,2026080687,891.0,396.0,40000
comm_base_60,90,287,2026080687,635.0,272.0,60000
no_vax_base_ops,180,287,2026080687,6709.0,3036.0,0
no_vax_enh_ops,180,287,2026080687,394.0,185.0,0
vax_base_ops,180,287,2026080687,4032.0,1770.0,15904
vax_enh_ops,180,287,2026080687,344.0,161.0,16944
comm_base_40,180,287,2026080687,1101.0,470.0,40000
comm_base_60,180,287,2026080687,671.0,286.0,60000
no_vax_base_ops,90,290,2026080690,2737.0,1263.0,0
no_vax_enh_ops,90,290,2026080690,349.0,142.0,0
vax_base_ops,90,290,2026080690,2246.0,1007.0000000000001,6704
vax_enh_ops,90,290,2026080690,327.0,130.0,7923
comm_base_40,90,290,2026080690,910.0,379.0,40000
comm_base_60,90,290,2026080690,547.0,205.00000000000003,60000
no_vax_base_ops,180,290,2026080690,8454.0,3787.9999999999995,0
no_vax_enh_ops,180,290,2026080690,349.0,142.0,0
vax_base_ops,180,290,2026080690,4751.0,2079.0,15215
vax_enh_ops,180,290,2026080690,336.0,134.0,16887
comm_base_40,180,290,2026080690,1249.0,524.0,40000
comm_base_60,180,290,2026080690,595.0,223.99999999999997,60000
no_vax_base_ops,90,293,2026080693,1833.9999999999998,842.0,0
no_vax_enh_ops,90,293,2026080693,248.0,118.0,0
vax_base_ops,90,293,2026080693,1160.0,504.0,6461
vax_enh_ops,90,293,2026080693,212.0,99.0,8052
comm_base_40,90,293,2026080693,451.0,190.0,40000
comm_base_60,90,293,2026080693,298.0,127.00000000000001,60000
no_vax_base_ops,180,293,2026080693,7464.999999999999,3349.0,0
no_vax_enh_ops,180,293,2026080693,258.0,123.0,0
vax_base_ops,180,293,2026080693,2290.0,1014.9999999999999,15251
vax_enh_ops,180,293,2026080693,212.0,99.0,17025
comm_base_40,180,293,2026080693,544.0,225.99999999999997,40000
comm_base_60,180,293,2026080693,333.0,141.0,60000
no_vax_base_ops,90,291,2026080691,1569.0,725.0,0
no_vax_enh_ops,90,291,2026080691,281.0,124.0,0
vax_base_ops,90,291,2026080691,1500.0,678.0,7057
vax_enh_ops,90,291,2026080691,341.0,156.0,7786
comm_base_40,90,291,2026080691,543.0,231.0,40000
comm_base_60,90,291,2026080691,406.0,166.0,60000
no_vax_base_ops,180,291,2026080691,4995.0,2296.0,0
no_vax_enh_ops,180,291,2026080691,281.0,124.0,0
vax_base_ops,180,291,2026080691,3093.0,1362.0,15748
vax_enh_ops,180,291,2026080691,347.0,158.0,16745
comm_base_40,180,291,2026080691,892.0000000000001,378.0,40000
comm_base_60,180,291,2026080691,492.0,192.0,60000
no_vax_base_ops,90,289,2026080689,2020.9999999999998,925.0,0
no_vax_enh_ops,90,289,2026080689,413.99999999999994,175.0,0
vax_base_ops,90,289,2026080689,1563.0000000000002,694.0,7428
vax_enh_ops,90,289,2026080689,389.0,157.0,8054
comm_base_40,90,289,2026080689,714.0,293.0,40000
comm_base_60,90,289,2026080689,478.00000000000006,188.0,60000
no_vax_base_ops,180,289,2026080689,7377.0,3356.0,0
no_vax_enh_ops,180,289,2026080689,413.99999999999994,175.0,0
vax_base_ops,180,289,2026080689,3066.0,1343.0,16123
vax_enh_ops,180,289,2026080689,389.0,157.0,16983
comm_base_40,180,289,2026080689,961.0,400.0,40000
comm_base_60,180,289,2026080689,479.99999999999994,189.0,60000
no_vax_base_ops,90,292,2026080692,1536.0,718.0,0
no_vax_enh_ops,90,292,2026080692,223.00000000000003,106.0,0
vax_base_ops,90,292,2026080692,1389.0,628.0,7424
vax_enh_ops,90,292,2026080692,247.0,116.0,8002
comm_base_40,90,292,2026080692,502.0,229.0,40000
comm_base_60,90,292,2026080692,333.0,136.0,60000
no_vax_base_ops,180,292,2026080692,5437.0,2495.0,0
no_vax_enh_ops,180,292,2026080692,223.00000000000003,106.0,0
vax_base_ops,180,292,2026080692,2896.0,1271.0,16163
vax_enh_ops,180,292,2026080692,248.0,116.0,16950
comm_base_40,180,292,2026080692,625.0,274.0,40000
comm_base_60,180,292,2026080692,339.0,137.0,60000
no_vax_base_ops,90,294,2026080694,1759.0000000000002,796.0,0
no_vax_enh_ops,90,294,2026080694,342.0,151.0,0
vax_base_ops,90,294,2026080694,1451.0,629.0,6808
vax_enh_ops,90,294,2026080694,227.0,94.0,7944
comm_base_40,90,294,2026080694,684.0,285.0,40000
comm_base_60,90,294,2026080694,479.0,193.0,60000
no_vax_base_ops,180,294,2026080694,6446.0,2912.0,0
no_vax_enh_ops,180,294,2026080694,359.0,160.0,0
vax_base_ops,180,294,2026080694,2828.0,1226.0,15603
vax_enh_ops,180,294,2026080694,227.0,94.0,16917
comm_base_40,180,294,2026080694,929.9999999999999,394.0,40000
comm_base_60,180,294,2026080694,570.0,227.0,60000
no_vax_base_ops,90,295,2026080695,1864.0,861.9999999999999,0
no_vax_enh_ops,90,295,2026080695,332.0,160.0,0
vax_base_ops,90,295,2026080695,1325.0,614.0,8015
vax_enh_ops,90,295,2026080695,308.0,148.0,8061
comm_base_40,90,295,2026080695,530.0,238.00000000000003,40000
comm_base_60,90,295,2026080695,287.0,119.00000000000001,60000
no_vax_base_ops,180,295,2026080695,6415.0,2914.0,0
no_vax_enh_ops,180,295,2026080695,345.0,165.0,0
vax_base_ops,180,295,2026080695,2315.0,1021.0,16814
vax_enh_ops,180,295,2026080695,318.0,152.0,16999
comm_base_40,180,295,2026080695,705.0,309.0,40000
comm_base_60,180,295,2026080695,305.0,127.00000000000001,60000
no_vax_base_ops,90,296,2026080696,2645.0,1202.0,0
no_vax_enh_ops,90,296,2026080696,335.0,157.0,0
vax_base_ops,90,296,2026080696,1981.0000000000002,877.0,7110
vax_enh_ops,90,296,2026080696,259.0,118.0,8074
comm_base_40,90,296,2026080696,1036.0,451.99999999999994,40000
comm_base_60,90,296,2026080696,498.99999999999994,201.0,60000
no_vax_base_ops,180,296,2026080696,7564.999999999999,3477.0000000000005,0
