analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,scenario_deaths,seed,trace,ve
fig3_community_ve,1082.0,0.0,0.3,0,0.0,24,1082.0,2026423024,0.3,0.3
fig3_community_ve,1593.0,0.0,0.3,0,0.0,25,1593.0,2026423025,0.3,0.3
fig3_community_ve,972.0,0.0,0.3,0,0.0,26,972.0,2026423026,0.3,0.3
fig3_community_ve,888.0000000000001,0.0,0.3,0,0.0,27,888.0000000000001,2026423027,0.3,0.3
fig3_community_ve,1154.0,0.0,0.3,0,0.0,28,1154.0,2026423028,0.3,0.3
fig3_community_ve,1201.0,0.0,0.3,0,0.0,29,1201.0,2026423029,0.3,0.3
fig3_community_ve,1188.0,0.0,0.3,0,0.0,30,1188.0,2026423030,0.3,0.3
fig3_community_ve,1048.0,0.0,0.3,0,0.0,31,1048.0,2026423031,0.3,0.3
fig3_community_ve,848.0,0.0,0.3,0,0.0,32,848.0,2026423032,0.3,0.3
fig3_community_ve,1269.0,0.0,0.3,0,0.0,33,1269.0,2026423033,0.3,0.3
fig3_community_ve,1260.0,0.0,0.3,0,0.0,34,1260.0,2026423034,0.3,0.3
fig3_community_ve,1228.0,0.0,0.3,0,0.0,35,1228.0,2026423035,0.3,0.3
fig3_community_ve,1316.0,0.0,0.3,0,0.0,36,1316.0,2026423036,0.3,0.3
fig3_community_ve,1091.0,0.0,0.3,0,0.0,37,1091.0,2026423037,0.3,0.3
fig3_community_ve,894.0,0.0,0.3,0,0.0,38,894.0,2026423038,0.3,0.3
fig3_community_ve,1531.0,0.0,0.3,0,0.0,39,1531.0,2026423039,0.3,0.3
fig3_community_ve,1155.0,0.0,0.3,0,0.0,40,1155.0,2026423040,0.3,0.3
fig3_community_ve,1349.0,0.0,0.3,0,0.0,41,1349.0,2026423041,0.3,0.3
fig3_community_ve,995.0,0.0,0.3,0,0.0,42,995.0,2026423042,0.3,0.3
fig3_community_ve,643.0,0.0,0.3,0,0.0,43,643.0,2026423043,0.3,0.3
fig3_community_ve,1047.0,0.0,0.3,0,0.0,44,1047.0,2026423044,0.3,0.3
fig3_community_ve,958.0,0.0,0.3,0,0.0,45,958.0,2026423045,0.3,0.3
fig3_community_ve,1349.0,0.0,0.3,0,0.0,46,1349.0,2026423046,0.3,0.3
fig3_community_ve,1231.0,0.0,0.3,0,0.0,47,1231.0,2026423047,0.3,0.3
fig3_community_ve,646.0,0.0,0.3,0,0.0,48,646.0,2026423048,0.3,0.3
fig3_community_ve,1021.0,0.0,0.3,0,0.0,49,1021.0,2026423049,0.3,0.3
fig3_community_ve,1442.0,0.0,0.3,0,0.0,50,1442.0,2026423050,0.3,0.3
fig3_community_ve,631.0,0.0,0.3,0,0.0,51,631.0,2026423051,0.3,0.3
fig3_community_ve,817.0,0.0,0.3,0,0.0,52,817.0,2026423052,0.3,0.3
fig3_community_ve,1372.0,0.0,0.3,0,0.0,53,1372.0,2026423053,0.3,0.3
fig3_community_ve,1048.0,0.0,0.3,0,0.0,54,1048.0,2026423054,0.3,0.3
fig3_community_ve,1407.0,0.0,0.3,0,0.0,55,1407.0,2026423055,0.3,0.3
fig3_community_ve,1100.0,0.0,0.3,0,0.0,56,1100.0,2026423056,0.3,0.3
fig3_community_ve,772.0,0.0,0.3,0,0.0,57,772.0,2026423057,0.3,0.3
fig3_community_ve,1013.0,0.0,0.3,0,0.0,58,1013.0,2026423058,0.3,0.3
fig3_community_ve,1260.0,0.0,0.3,0,0.0,59,1260.0,2026423059,0.3,0.3
fig3_community_ve,1154.0,0.0,0.3,0,0.0,60,1154.0,2026423060,0.3,0.3
fig3_community_ve,915.0,0.0,0.3,0,0.0,61,915.0,2026423061,0.3,0.3
fig3_community_ve,1089.0,0.0,0.3,0,0.0,62,1089.0,2026423062,0.3,0.3
fig3_community_ve,1267.0,0.0,0.3,0,0.0,63,1267.0,2026423063,0.3,0.3
fig3_community_ve,855.0,0.0,0.3,0,0.0,64,855.0,2026423064,0.3,0.3
fig3_community_ve,1239.0,0.0,0.3,0,0.0,65,1239.0,2026423065,0.3,0.3
fig3_community_ve,848.9999999999999,0.0,0.3,0,0.0,66,848.9999999999999,2026423066,0.3,0.3
fig3_community_ve,682.0,0.0,0.3,0,0.0,67,682.0,2026423067,0.3,0.3
fig3_community_ve,1032.0,0.0,0.3,0,0.0,68,1032.0,2026423068,0.3,0.3
fig3_community_ve,1421.0,0.0,0.3,0,0.0,69,1421.0,2026423069,0.3,0.3
fig3_community_ve,952.0000000000001,0.0,0.3,0,0.0,70,952.0000000000001,2026423070,0.3,0.3
fig3_community_ve,782.0,0.0,0.3,0,0.0,71,782.0,2026423071,0.3,0.3
fig3_community_ve,1421.0,0.0,0.3,0,0.0,72,1421.0,2026423072,0.3,0.3
fig3_community_ve,1288.0,0.0,0.3,0,0.0,73,1288.0,2026423073,0.3,0.3
fig3_community_ve,780.0,0.0,0.3,0,0.0,74,780.0,2026423074,0.3,0.3
fig3_community_ve,1048.0,0.0,0.3,0,0.0,75,1048.0,2026423075,0.3,0.3
fig3_community_ve,916.0,0.0,0.3,0,0.0,76,916.0,2026423076,0.3,0.3
fig3_community_ve,1132.0,0.0,0.3,0,0.0,77,1132.0,2026423077,0.3,0.3
fig3_community_ve,1022.0,0.0,0.3,0,0.0,78,1022.0,2026423078,0.3,0.3
fig3_community_ve,1114.0,0.0,0.3,0,0.0,79,1114.0,2026423079,0.3,0.3
fig3_community_ve,1151.0,0.0,0.3,0,0.0,80,1151.0,2026423080,0.3,0.3
fig3_community_ve,933.0,0.0,0.3,0,0.0,81,933.0,2026423081,0.3,0.3
fig3_community_ve,1027.0,0.0,0.3,0,0.0,82,1027.0,2026423082,0.3,0.3
