coverage,delay,replicate,seed,base_deaths,scenario_deaths,mortality_reduction_pct
0.30000000000000004,28.0,15,2026902015,1061.0,693.0,34.68426013195099
0.30000000000000004,28.0,16,2026902016,1061.0,749.0,29.4062205466541
0.30000000000000004,28.0,17,2026902017,1104.0,762.0,30.97826086956522
0.30000000000000004,28.0,18,2026902018,1432.0,885.0,38.19832402234637
0.30000000000000004,28.0,19,2026902019,1051.0,763.0,27.402473834443388
0.30000000000000004,28.0,20,2026902020,1169.0,770.0,34.131736526946106
0.30000000000000004,28.0,21,2026902021,1232.0,758.0,38.47402597402598
0.30000000000000004,28.0,22,2026902022,1541.0,969.0000000000001,37.118754055807905
0.30000000000000004,28.0,23,2026902023,912.0,575.0,36.95175438596491
0.30000000000000004,28.0,24,2026902024,1048.0,657.0,37.30916030534351
0.30000000000000004,28.0,25,2026902025,1473.0,1071.0,27.29124236252546
0.30000000000000004,28.0,26,2026902026,1007.0000000000001,669.0,33.56504468718968
0.30000000000000004,28.0,27,2026902027,1333.0,932.0,30.08252063015754
0.30000000000000004,28.0,28,2026902028,1027.0,651.0,36.61148977604674
0.30000000000000004,28.0,29,2026902029,942.0,695.0,26.220806794055203
0.30000000000000004,28.0,30,2026902030,663.0,538.0,18.85369532428356
0.30000000000000004,28.0,31,2026902031,1044.0,639.0,38.793103448275865
0.30000000000000004,28.0,32,2026902032,1260.0,867.0000000000001,31.19047619047618
0.30000000000000004,28.0,33,2026902033,809.0,566.0,30.03708281829419
0.30000000000000004,28.0,34,2026902034,1169.0,809.0,30.795551753635586
0.30000000000000004,28.0,35,2026902035,1204.0,762.0,36.7109634551495
0.30000000000000004,28.0,36,2026902036,1290.0,929.9999999999999,27.906976744186057
0.30000000000000004,28.0,37,2026902037,1398.0,1001.0,28.397711015736768
0.30000000000000004,28.0,38,2026902038,999.0000000000001,608.0,39.13913913913915
0.30000000000000004,28.0,39,2026902039,797.0,613.0,23.086574654956085
0.30000000000000004,28.0,40,2026902040,1082.0,766.0,29.20517560073937
0.30000000000000004,28.0,41,2026902041,1058.0,777.0,26.559546313799622
0.30000000000000004,28.0,42,2026902042,1091.0,769.0,29.514207149404218
0.30000000000000004,28.0,43,2026902043,1073.0,792.0,26.18825722273998
0.30000000000000004,28.0,44,2026902044,1148.0,746.0,35.01742160278746
0.30000000000000004,28.0,45,2026902045,1077.0,752.0,30.176415970287838
0.30000000000000004,28.0,46,2026902046,1117.0,742.0,33.572068039391226
0.30000000000000004,28.0,47,2026902047,1052.0,690.0,34.4106463878327
0.30000000000000004,28.0,48,2026902048,674.0,528.0,21.661721068249257
0.30000000000000004,28.0,49,2026902049,1272.0,795.0,37.5
0.30000000000000004,28.0,50,2026902050,1096.0,777.0,29.105839416058394
0.30000000000000004,28.0,51,2026902051,1271.0,869.9999999999999,31.549960660896943
0.30000000000000004,28.0,52,2026902052,1278.0,919.0,28.09076682316119
0.30000000000000004,28.0,53,2026902053,1299.0,826.0,36.41262509622787
0.30000000000000004,28.0,54,2026902054,661.0,479.99999999999994,27.382753403933446
0.30000000000000004,28.0,55,2026902055,1323.0,907.0,31.44368858654573
0.30000000000000004,28.0,56,2026902056,980.0,566.0,42.244897959183675
0.30000000000000004,28.0,57,2026902057,927.0,674.0,27.292340884573893
0.30000000000000004,28.0,58,2026902058,1086.0,712.0,34.43830570902394
0.30000000000000004,28.0,59,2026902059,1241.0,706.0,43.11039484286866
0.30000000000000004,28.0,60,2026902060,1023.0,612.0,40.17595307917889
0.30000000000000004,28.0,61,2026902061,1277.0,838.0,34.37744714173845
0.30000000000000004,28.0,62,2026902062,922.0000000000001,570.0,38.17787418655099
0.30000000000000004,28.0,63,2026902063,892.0000000000001,706.0,20.852017937219742
0.30000000000000004,28.0,64,2026902064,1475.0,952.0000000000001,35.457627118644055
0.30000000000000004,28.0,65,2026902065,928.0,615.0,33.72844827586207
0.30000000000000004,28.0,66,2026902066,1145.0,710.0,37.99126637554585
0.30000000000000004,28.0,67,2026902067,1106.0,805.0,27.21518987341772
0.30000000000000004,28.0,68,2026902068,1087.0,725.0,33.302667893284266
0.30000000000000004,28.0,69,2026902069,745.0,520.0,30.201342281879196
0.30000000000000004,28.0,70,2026902070,1231.0,906.0,26.401299756295696
0.30000000000000004,28.0,71,2026902071,1443.0,945.0,34.51143451143451
0.30000000000000004,28.0,72,2026902072,1249.0,872.0,30.184147317854283
0.30000000000000004,28.0,73,2026902073,1253.0,843.0,32.72146847565842
0.30000000000000004,28.0,74,2026902074,1067.0,654.0,38.706654170571696
0.30000000000000004,28.0,75,2026902075,1025.0,636.0,37.951219512195124
0.30000000000000004,28.0,76,2026902076,935.0000000000001,609.0,34.866310160427815
0.30000000000000004,28.0,77,2026902077,1207.0,729.0,39.6023198011599
0.30000000000000004,28.0,78,2026902078,1490.0,837.0000000000001,43.82550335570469
0.30000000000000004,28.0,79,2026902079,1414.0,992.0,29.844413012729845
0.30000000000000004,28.0,80,2026902080,1108.0,761.0,31.31768953068592
0.30000000000000004,28.0,81,2026902081,1075.0,716.0,33.395348837209305
0.30000000000000004,28.0,82,2026902082,915.0,675.0,26.229508196721312
0.30000000000000004,28.0,83,2026902083,1447.0,1041.0,28.058051140290257
0.30000000000000004,28.0,84,2026902084,1183.0,652.0,44.88588334742181
0.30000000000000004,28.0,85,2026902085,1356.0,806.0,40.56047197640118
0.30000000000000004,28.0,86,2026902086,1180.0,731.0,38.05084745762712
0.30000000000000004,28.0,87,2026902087,1007.0000000000001,651.0,35.35253227408144
0.30000000000000004,28.0,88,2026902088,1342.0,914.0,31.892697466467958
0.30000000000000004,28.0,89,2026902089,976.9999999999999,594.0,39.201637666325475
0.30000000000000004,28.0,90,2026902090,875.0000000000001,581.0,33.60000000000001
0.30000000000000004,28.0,91,2026902091,1183.0,854.0000000000001,27.810650887573953
0.30000000000000004,28.0,92,2026902092,885.0,595.0,32.76836158192091
0.30000000000000004,28.0,93,2026902093,679.0,424.0,37.55522827687776
0.30000000000000004,28.0,94,2026902094,861.0,645.0,25.087108013937282
0.30000000000000004,28.0,95,2026902095,1352.0,789.0,41.642011834319526
0.30000000000000004,28.0,96,2026902096,1000.0,754.0,24.6
0.30000000000000004,28.0,97,2026902097,1235.0,872.0,29.39271255060729
0.30000000000000004,28.0,98,2026902098,791.0,596.0,24.652338811630848
0.30000000000000004,28.0,99,2026902099,1510.0,1187.0,21.39072847682119
0.2,28.0,0,2026902000,1526.0,1191.0,21.95281782437746
0.2,28.0,1,2026902001,1474.0,1134.0,23.066485753052916
0.2,28.0,2,2026902002,932.0,734.0,21.244635193133046
0.2,28.0,3,2026902003,1008.0,869.0,13.78968253968254
0.2,28.0,4,2026902004,1089.0,886.9999999999999,18.54912764003674
0.2,28.0,5,2026902005,1408.0,1033.0,26.633522727272727
0.2,28.0,6,2026902006,1428.0,889.0,37.745098039215684
0.2,28.0,7,2026902007,814.9999999999999,540.0,33.74233128834355
0.2,28.0,8,2026902008,1106.0,882.9999999999999,20.16274864376131
0.2,28.0,9,2026902009,984.9999999999999,754.0,23.451776649746183
0.2,28.0,10,2026902010,1086.0,810.0,25.414364640883978
0.2,28.0,11,2026902011,1120.0,848.0,24.285714285714285
0.2,28.0,12,2026902012,865.0,704.0,18.612716763005782
0.2,28.0,13,2026902013,1186.0,864.0,27.15008431703204
0.2,28.0,14,2026902014,910.0,592.0,34.94505494505494
0.2,28.0,15,2026902015,1061.0,843.0,20.546654099905748
0.2,28.0,16,2026902016,1061.0,835.0,21.30065975494816
0.2,28.0,17,2026902017,1104.0,841.0000000000001,23.82246376811593
0.2,28.0,18,2026902018,1432.0,1000.0,30.16759776536313
0.2,28.0,19,2026902019,1051.0,876.0,16.65080875356803
0.2,28.0,20,2026902020,1169.0,907.0,22.412318220701454
0.2,28.0,21,2026902021,1232.0,956.0000000000001,22.402597402597394
0.2,28.0,22,2026902022,1541.0,1103.0,28.423101881894873
0.2,28.0,23,2026902023,912.0,726.0,20.394736842105264
0.2,28.0,24,2026902024,1048.0,763.0,27.19465648854962
0.2,28.0,25,2026902025,1473.0,1067.0,27.562797012898844
0.2,28.0,26,2026902026,1007.0000000000001,834.0,17.17974180734857
0.2,28.0,27,2026902027,1333.0,959.9999999999999,27.98199549887473
0.2,28.0,28,2026902028,1027.0,784.9999999999999,23.56377799415775
0.2,28.0,29,2026902029,942.0,681.0,27.70700636942675
0.2,28.0,30,2026902030,663.0,552.0,16.742081447963802
0.2,28.0,31,2026902031,1044.0,765.0,26.724137931034484
0.2,28.0,32,2026902032,1260.0,1093.0,13.253968253968255
0.2,28.0,33,2026902033,809.0,662.0,18.170580964153277
0.2,28.0,34,2026902034,1169.0,860.0,26.43284858853721
0.2,28.0,35,2026902035,1204.0,897.0,25.498338870431894
0.2,28.0,36,2026902036,1290.0,1078.0,16.434108527131784
0.2,28.0,37,2026902037,1398.0,1078.0,22.889842632331902
0.2,28.0,38,2026902038,999.0000000000001,766.0,23.323323323323333
0.2,28.0,39,2026902039,797.0,741.0,7.026348808030113
0.2,28.0,40,2026902040,1082.0,852.0,21.256931608133087
0.2,28.0,41,2026902041,1058.0,860.0,18.714555765595463
0.2,28.0,42,2026902042,1091.0,953.0,12.648945921173235
0.2,28.0,43,2026902043,1073.0,791.0,26.281453867660765
0.2,28.0,44,2026902044,1148.0,877.0,23.606271777003485
0.2,28.0,45,2026902045,1077.0,846.0,21.448467966573816
0.2,28.0,46,2026902046,1117.0,850.0000000000001,23.903312444046545
0.2,28.0,47,2026902047,1052.0,699.0,33.555133079847906
0.2,28.0,48,2026902048,674.0,650.0,3.5608308605341246
0.2,28.0,49,2026902049,1272.0,970.0,23.742138364779873
0.2,28.0,50,2026902050,1096.0,865.9999999999999,20.985401459854025
0.2,28.0,51,2026902051,1271.0,928.0,26.98662470495673
0.2,28.0,52,2026902052,1278.0,1073.0,16.040688575899843
0.2,28.0,53,2026902053,1299.0,928.0,28.560431100846806
0.2,28.0,54,2026902054,661.0,483.99999999999994,26.777609682299556
0.2,28.0,55,2026902055,1323.0,1008.0,23.80952380952381
0.2,28.0,56,2026902056,980.0,721.0,26.428571428571427
0.2,28.0,57,2026902057,927.0,699.0,24.59546925566343
0.2,28.0,58,2026902058,1086.0,769.0,29.189686924493554
0.2,28.0,59,2026902059,1241.0,791.0,36.2610797743755
0.2,28.0,60,2026902060,1023.0,751.0,26.58846529814272
0.2,28.0,61,2026902061,1277.0,912.9999999999999,28.504306969459684
0.2,28.0,62,2026902062,922.0000000000001,691.0,25.054229934924088
0.2,28.0,63,2026902063,892.0000000000001,724.0,18.8340807174888
0.2,28.0,64,2026902064,1475.0,1116.0,24.338983050847457
0.2,28.0,65,2026902065,928.0,716.0,22.844827586206897
0.2,28.0,66,2026902066,1145.0,997.9999999999999,12.838427947598262
0.2,28.0,67,2026902067,1106.0,861.9999999999999,22.0614828209765
0.2,28.0,68,2026902068,1087.0,826.0,24.011039558417664
0.2,28.0,69,2026902069,745.0,600.0,19.463087248322147
0.2,28.0,70,2026902070,1231.0,967.0,21.445978878960194
0.2,28.0,71,2026902071,1443.0,979.0,32.155232155232156
0.2,28.0,72,2026902072,1249.0,1076.0,13.851080864691754
0.2,28.0,73,2026902073,1253.0,950.0,24.18196328810854
0.2,28.0,74,2026902074,1067.0,824.0000000000001,22.774133083411424
0.2,28.0,75,2026902075,1025.0,773.0,24.585365853658537
0.2,28.0,76,2026902076,935.0000000000001,769.0,17.754010695187176
0.2,28.0,77,2026902077,1207.0,882.9999999999999,26.84341342170672
0.2,28.0,78,2026902078,1490.0,980.9999999999999,34.161073825503365
0.2,28.0,79,2026902079,1414.0,1023.0,27.65205091937765
0.2,28.0,80,2026902080,1108.0,825.0,25.541516245487365
0.2,28.0,81,2026902081,1075.0,783.0,27.162790697674417
0.2,28.0,82,2026902082,915.0,733.0,19.89071038251366
0.2,28.0,83,2026902083,1447.0,1195.0,17.41534208707671
0.2,28.0,84,2026902084,1183.0,806.0,31.86813186813187
0.2,28.0,85,2026902085,1356.0,980.9999999999999,27.65486725663718
0.2,28.0,86,2026902086,1180.0,869.9999999999999,26.271186440677976
0.2,28.0,87,2026902087,1007.0000000000001,754.0,25.124131082423048
0.2,28.0,88,2026902088,1342.0,1044.0,22.205663189269746
0.2,28.0,89,2026902089,976.9999999999999,636.0,34.902763561924246
0.2,28.0,90,2026902090,875.0000000000001,664.0,24.114285714285725
0.2,28.0,91,2026902091,1183.0,915.0,22.654268808114963
0.2,28.0,92,2026902092,885.0,712.0,19.548022598870055
0.2,28.0,93,2026902093,679.0,540.0,20.471281296023562
0.2,28.0,94,2026902094,861.0,770.0,10.56910569105691
0.2,28.0,95,2026902095,1352.0,1064.0,21.301775147928993
0.2,28.0,96,2026902096,1000.0,797.9999999999999,20.20000000000001
0.2,28.0,97,2026902097,1235.0,1036.0,16.11336032388664
0.2,28.0,98,2026902098,791.0,670.0,15.29709228824273
0.2,28.0,99,2026902099,1510.0,1133.0,24.966887417218544
0.5,28.0,0,2026902000,1526.0,897.0,41.218872870249015
0.5,28.0,1,2026902001,1474.0,807.0000000000001,45.25101763907733
0.5,28.0,2,2026902002,932.0,461.00000000000006,50.53648068669527
0.5,28.0,3,2026902003,1008.0,538.0,46.62698412698413
0.5,28.0,4,2026902004,1089.0,574.0,47.2910927456382
0.5,28.0,5,2026902005,1408.0,717.0,49.07670454545455
0.5,28.0,6,2026902006,1428.0,694.0,51.40056022408964
0.5,28.0,7,2026902007,814.9999999999999,398.99999999999994,51.04294478527607
0.5,28.0,8,2026902008,1106.0,581.0,47.46835443037975
0.5,28.0,9,2026902009,984.9999999999999,553.0,43.85786802030456
0.5,28.0,10,2026902010,1086.0,612.0,43.646408839779006
0.5,28.0,11,2026902011,1120.0,655.0,41.517857142857146
0.5,28.0,12,2026902012,865.0,491.00000000000006,43.23699421965317
0.5,28.0,13,2026902013,1186.0,638.0,46.20573355817875
0.5,28.0,14,2026902014,910.0,426.0,53.18681318681319
0.5,28.0,15,2026902015,1061.0,548.0,48.35061262959472
0.5,28.0,16,2026902016,1061.0,561.0,47.1253534401508
0.5,28.0,17,2026902017,1104.0,563.0,49.0036231884058
0.5,28.0,18,2026902018,1432.0,821.0,42.667597765363126
0.5,28.0,19,2026902019,1051.0,646.0,38.53472882968601
0.5,28.0,20,2026902020,1169.0,705.0,39.69204448246364
0.5,28.0,21,2026902021,1232.0,683.0,44.561688311688314
0.5,28.0,22,2026902022,1541.0,787.0,48.92926670992862
0.5,28.0,23,2026902023,912.0,466.0,48.90350877192982
0.5,28.0,24,2026902024,1048.0,531.0,49.33206106870229
0.5,28.0,25,2026902025,1473.0,818.0,44.46707399864223
0.5,28.0,26,2026902026,1007.0000000000001,507.0,49.6524329692155
0.5,28.0,27,2026902027,1333.0,670.0,49.737434358589645
0.5,28.0,28,2026902028,1027.0,557.0,45.76436222005842
0.5,28.0,29,2026902029,942.0,502.0,46.70912951167728
0.5,28.0,30,2026902030,663.0,420.0,36.65158371040724
0.5,28.0,31,2026902031,1044.0,481.99999999999994,53.83141762452107
0.5,28.0,32,2026902032,1260.0,642.0,49.04761904761905
0.5,28.0,33,2026902033,809.0,483.99999999999994,40.173053152039564
0.5,28.0,34,2026902034,1169.0,636.0,45.5945252352438
0.5,28.0,35,2026902035,1204.0,639.0,46.926910299003325
0.5,28.0,36,2026902036,1290.0,708.0,45.116279069767444
0.5,28.0,37,2026902037,1398.0,797.9999999999999,42.91845493562233
0.5,28.0,38,2026902038,999.0000000000001,496.99999999999994,50.25025025025026
0.5,28.0,39,2026902039,797.0,505.0,36.637390213299874
0.5,28.0,40,2026902040,1082.0,629.0,41.86691312384473
0.5,28.0,41,2026902041,1058.0,573.0,45.84120982986767
0.5,28.0,42,2026902042,1091.0,607.0,44.36296975252063
0.5,28.0,43,2026902043,1073.0,563.0,47.53028890959926
0.5,28.0,44,2026902044,1148.0,582.0,49.30313588850174
0.5,28.0,45,2026902045,1077.0,554.0,48.56081708449396
0.5,28.0,46,2026902046,1117.0,628.0,43.77797672336616
0.5,28.0,47,2026902047,1052.0,519.0,50.665399239543724
0.5,28.0,48,2026902048,674.0,396.0,41.246290801186944
0.5,28.0,49,2026902049,1272.0,655.0,48.5062893081761
0.5,28.0,50,2026902050,1096.0,565.0,48.448905109489054
0.5,28.0,51,2026902051,1271.0,688.0,45.869394177812744
0.5,28.0,52,2026902052,1278.0,715.0,44.05320813771518
0.5,28.0,53,2026902053,1299.0,548.0,57.81370284834488
0.5,28.0,54,2026902054,661.0,376.0,43.11649016641452
0.5,28.0,55,2026902055,1323.0,686.0,48.148148148148145
0.5,28.0,56,2026902056,980.0,515.0,47.44897959183673
0.5,28.0,57,2026902057,927.0,514.0,44.55231930960086
0.5,28.0,58,2026902058,1086.0,595.0,45.21178637200737
0.5,28.0,59,2026902059,1241.0,545.0,56.08380338436744
0.5,28.0,60,2026902060,1023.0,518.0,49.364613880742915
0.5,28.0,61,2026902061,1277.0,716.0,43.931088488645265
0.5,28.0,62,2026902062,922.0000000000001,456.0,50.54229934924079
0.5,28.0,63,2026902063,892.0000000000001,569.0,36.21076233183857
0.5,28.0,64,2026902064,1475.0,749.0,49.220338983050844
0.5,28.0,65,2026902065,928.0,509.0,45.150862068965516
0.5,28.0,66,2026902066,1145.0,624.0,45.50218340611354
0.5,28.0,67,2026902067,1106.0,617.0,44.21338155515371
0.5,28.0,68,2026902068,1087.0,579.0,46.73413063477461
0.5,28.0,69,2026902069,745.0,408.00000000000006,45.23489932885905
0.5,28.0,70,2026902070,1231.0,684.0,44.43541835905768
0.5,28.0,71,2026902071,1443.0,838.0,41.92654192654193
0.5,28.0,72,2026902072,1249.0,701.0,43.87510008006405
0.5,28.0,73,2026902073,1253.0,660.0,47.32641660015962
0.5,28.0,74,2026902074,1067.0,580.0,45.64198687910028
0.5,28.0,75,2026902075,1025.0,534.0,47.90243902439025
0.5,28.0,76,2026902076,935.0000000000001,519.0,44.491978609625676
0.5,28.0,77,2026902077,1207.0,601.0,50.207125103562554
0.5,28.0,78,2026902078,1490.0,679.0,54.42953020134228
0.5,28.0,79,2026902079,1414.0,767.0,45.756718528995755
0.5,28.0,80,2026902080,1108.0,597.0,46.11913357400722
0.5,28.0,81,2026902081,1075.0,559.0,48.0
0.5,28.0,82,2026902082,915.0,508.00000000000006,44.48087431693988
0.5,28.0,83,2026902083,1447.0,732.0,49.41257774706289
0.5,28.0,84,2026902084,1183.0,543.0,54.099746407438715
0.5,28.0,85,2026902085,1356.0,664.0,51.03244837758112
0.5,28.0,86,2026902086,1180.0,613.0,48.05084745762712
0.5,28.0,87,2026902087,1007.0000000000001,512.0,49.155908639523346
0.5,28.0,88,2026902088,1342.0,722.0,46.19970193740686
0.5,28.0,89,2026902089,976.9999999999999,453.0,53.63357215967246
0.5,28.0,90,2026902090,875.0000000000001,458.0,47.657142857142865
0.5,28.0,91,2026902091,1183.0,636.0,46.238377007607774
0.5,28.0,92,2026902092,885.0,473.0,46.55367231638418
0.5,28.0,93,2026902093,679.0,329.0,51.54639175257732
0.5,28.0,94,2026902094,861.0,493.00000000000006,42.740998838559804
0.5,28.0,95,2026902095,1352.0,658.0,51.33136094674556
0.5,28.0,96,2026902096,1000.0,536.0,46.4
0.5,28.0,97,2026902097,1235.0,761.0,38.38056680161943
0.5,28.0,98,2026902098,791.0,457.0,42.22503160556258
0.5,28.0,99,2026902099,1510.0,874.0,42.11920529801324
0.1,28.0,0,2026902000,1526.0,1209.0,20.77326343381389
0.1,28.0,1,2026902001,1474.0,1332.0,9.633649932157395
0.1,28.0,2,2026902002,932.0,831.0,10.836909871244636
0.1,28.0,3,2026902003,1008.0,958.0,4.9603174603174605
0.1,28.0,4,2026902004,1089.0,1001.0,8.080808080808081
0.1,28.0,5,2026902005,1408.0,1203.0,14.559659090909092
0.1,28.0,6,2026902006,1428.0,1108.0,22.408963585434172
0.1,28.0,7,2026902007,814.9999999999999,604.0,25.88957055214723
0.1,28.0,8,2026902008,1106.0,936.0,15.370705244122966
0.1,28.0,9,2026902009,984.9999999999999,880.0,10.65989847715735
0.1,28.0,10,2026902010,1086.0,899.0,17.21915285451197
0.1,28.0,11,2026902011,1120.0,1156.0,-3.2142857142857144
0.1,28.0,12,2026902012,865.0,834.0,3.5838150289017343
0.1,28.0,13,2026902013,1186.0,1082.0,8.768971332209107
0.1,28.0,14,2026902014,910.0,842.0,7.472527472527473
0.1,28.0,15,2026902015,1061.0,858.0000000000001,19.132893496701215
0.1,28.0,16,2026902016,1061.0,831.9999999999999,21.58341187558908
0.1,28.0,17,2026902017,1104.0,869.0,21.286231884057973
0.1,28.0,18,2026902018,1432.0,1131.0,21.019553072625698
0.1,28.0,19,2026902019,1051.0,980.9999999999999,6.660323501427222
0.1,28.0,20,2026902020,1169.0,1097.0,6.159110350727117
0.1,28.0,21,2026902021,1232.0,1189.0,3.49025974025974
0.1,28.0,22,2026902022,1541.0,1274.0,17.326411421155093
0.1,28.0,23,2026902023,912.0,885.0,2.960526315789474
0.1,28.0,24,2026902024,1048.0,980.9999999999999,6.393129770992377
0.1,28.0,25,2026902025,1473.0,1263.0,14.256619144602851
0.1,28.0,26,2026902026,1007.0000000000001,910.0,9.632571996027815
0.1,28.0,27,2026902027,1333.0,1140.0,14.478619654913729
0.1,28.0,28,2026902028,1027.0,850.0000000000001,17.234664070107097
0.1,28.0,29,2026902029,942.0,767.0,18.577494692144374
0.1,28.0,30,2026902030,663.0,604.0,8.89894419306184
0.1,28.0,31,2026902031,1044.0,801.0,23.275862068965516
0.1,28.0,32,2026902032,1260.0,1126.0,10.634920634920634
0.1,28.0,33,2026902033,809.0,683.0,15.57478368355995
0.1,28.0,34,2026902034,1169.0,1152.0,1.4542343883661248
0.1,28.0,35,2026902035,1204.0,1067.0,11.378737541528238
0.1,28.0,36,2026902036,1290.0,1197.0,7.209302325581396
0.1,28.0,37,2026902037,1398.0,1285.0,8.082975679542203
0.1,28.0,38,2026902038,999.0000000000001,816.0000000000001,18.318318318318315
0.1,28.0,39,2026902039,797.0,847.0,-6.273525721455458
0.1,28.0,40,2026902040,1082.0,1098.0,-1.478743068391867
0.1,28.0,41,2026902041,1058.0,949.0,10.302457466918714
0.1,28.0,42,2026902042,1091.0,990.0000000000001,9.257561869844169
0.1,28.0,43,2026902043,1073.0,935.0000000000001,12.861136999068023
0.1,28.0,44,2026902044,1148.0,989.0,13.850174216027874
0.1,28.0,45,2026902045,1077.0,959.9999999999999,10.863509749303631
0.1,28.0,46,2026902046,1117.0,989.0,11.459265890778871
0.1,28.0,47,2026902047,1052.0,905.0000000000001,13.97338403041824
0.1,28.0,48,2026902048,674.0,646.0,4.154302670623146
0.1,28.0,49,2026902049,1272.0,1066.0,16.19496855345912
0.1,28.0,50,2026902050,1096.0,912.0,16.78832116788321
0.1,28.0,51,2026902051,1271.0,1168.0,8.103855232100708
0.1,28.0,52,2026902052,1278.0,1146.0,10.328638497652582
0.1,28.0,53,2026902053,1299.0,1078.0,17.013086989992303
0.1,28.0,54,2026902054,661.0,575.0,13.010590015128592
0.1,28.0,55,2026902055,1323.0,1058.0,20.0302343159486
0.1,28.0,56,2026902056,980.0,771.0,21.3265306122449
0.1,28.0,57,2026902057,927.0,795.0,14.239482200647249
0.1,28.0,58,2026902058,1086.0,999.0000000000001,8.011049723756896
0.1,28.0,59,2026902059,1241.0,916.0,26.188557614826752
0.1,28.0,60,2026902060,1023.0,864.0,15.542521994134898
0.1,28.0,61,2026902061,1277.0,1140.0,10.72826938136257
0.1,28.0,62,2026902062,922.0000000000001,751.0,18.546637744034715
0.1,28.0,63,2026902063,892.0000000000001,801.0,10.201793721973106
0.1,28.0,64,2026902064,1475.0,1217.0,17.491525423728813
0.1,28.0,65,2026902065,928.0,826.0,10.991379310344827
0.1,28.0,66,2026902066,1145.0,946.0,17.37991266375546
0.1,28.0,67,2026902067,1106.0,920.0,16.817359855334537
0.1,28.0,68,2026902068,1087.0,906.0,16.651333946642133
0.1,28.0,69,2026902069,745.0,640.0,14.093959731543624
0.1,28.0,70,2026902070,1231.0,1230.0,0.08123476848090982
0.1,28.0,71,2026902071,1443.0,1241.0,13.998613998614
0.1,28.0,72,2026902072,1249.0,1114.0,10.808646917534027
0.1,28.0,73,2026902073,1253.0,1081.0,13.72705506783719
0.1,28.0,74,2026902074,1067.0,961.0,9.934395501405811
0.1,28.0,75,2026902075,1025.0,859.0,16.195121951219512
0.1,28.0,76,2026902076,935.0000000000001,891.0,4.705882352941187
0.1,28.0,77,2026902077,1207.0,984.0,18.47555923777962
0.1,28.0,78,2026902078,1490.0,1122.0,24.697986577181208
0.1,28.0,79,2026902079,1414.0,1269.0,10.254596888260254
0.1,28.0,80,2026902080,1108.0,978.0,11.732851985559567
0.1,28.0,81,2026902081,1075.0,980.9999999999999,8.744186046511638
0.1,28.0,82,2026902082,915.0,869.9999999999999,4.918032786885258
0.1,28.0,83,2026902083,1447.0,1253.0,13.407049067035246
0.1,28.0,84,2026902084,1183.0,899.0,24.00676246830093
0.1,28.0,85,2026902085,1356.0,1081.0,20.28023598820059
0.1,28.0,86,2026902086,1180.0,1018.9999999999999,13.644067796610178
0.1,28.0,87,2026902087,1007.0000000000001,901.0000000000001,10.526315789473683
0.1,28.0,88,2026902088,1342.0,1076.0,19.821162444113263
0.1,28.0,89,2026902089,976.9999999999999,721.0,26.202661207778906
0.1,28.0,90,2026902090,875.0000000000001,701.0,19.885714285714297
0.1,28.0,91,2026902091,1183.0,1006.0,14.96196111580727
0.1,28.0,92,2026902092,885.0,825.0,6.779661016949152
0.1,28.0,93,2026902093,679.0,599.0,11.782032400589102
0.1,28.0,94,2026902094,861.0,792.0,8.013937282229966
0.1,28.0,95,2026902095,1352.0,1016.0000000000001,24.85207100591715
0.1,28.0,96,2026902096,1000.0,933.9999999999999,6.600000000000011
0.1,28.0,97,2026902097,1235.0,1171.0,5.182186234817814
0.1,28.0,98,2026902098,791.0,718.0,9.22882427307206
0.1,28.0,99,2026902099,1510.0,1322.0,12.450331125827814
